well_id,sno,state,district,block,location,latitude,longitude,year,ph,ec,co3,hco3,cl,so4,no3,po4,th,ca,mg,na,k,f,sio2,tds
W224400083440001,754,Chhattisgarh,Jashpur,Kasavel,Bataikela,22.73,83.73,2021,7.6,490.0,0.0,128.0,49.0,49.1,25.0,0.2,195.0,52.0,16.0,14.0,6.0,0.7000000000000001,20.0,
W225430083445101,755,Chhattisgarh,Jashpur,Kasavel,Bewrapali,22.91,83.75,2021,7.5,481.0,0.0,79.0,74.0,29.9,28.0,0,170.0,44.0,14.0,17.0,23.0,0.2,6.0,
W224600084020001,756,Chhattisgarh,Jashpur,Duldula,Binjapur,22.77,84.03,2021,7.8,152.0,0.0,67.0,11.0,0.0,4.0,0,55.0,14.0,5.0,6.0,2.0,0.2,23.0,
W224834083551801,757,Chhattisgarh,Jashpur,Kunkuri,Chhapartoli,22.81,83.92,2021,6.5,128.0,0.0,18.0,18.0,22.2,3.0,0,40.0,12.0,2.0,8.0,4.0,0.3,12.0,
W223811083464101,758,Chhattisgarh,Jashpur,Kasvel,Dandajor,22.64,83.78,2021,7.3,152.0,0.0,73.0,7.0,0.0,3.0,0,55.0,12.0,6.0,6.0,2.0,0.3,22.0,
W224640083572001,759,Chhattisgarh,Jashpur,Kunkuri,Dhodidand,22.78,83.96,2021,7.6,329.0,0.0,122.0,28.0,21.6,10.0,0,130.0,38.0,8.0,11.0,2.0,0.3,22.0,
W223714083520901,760,Chhattisgarh,Jashpur,Kasavel,Dokra,22.62,83.87,2021,6.8,704.0,0.0,98.0,84.0,63.6,27.0,0,255.0,76.0,16.0,17.0,3.0,1.3,25.0,
W230149083325801,761,Chhattisgarh,Jashpur,Bagicha,Durgapara,23.03,83.55,2021,6.9,223.0,0.0,122.0,7.0,0.0,6.0,0,85.0,20.0,8.0,11.0,1.0,0.4,25.0,
W223031083511901,762,Chhattisgarh,Jashpur,Farsabahar,Farsabahar,22.51,83.86,2021,7.9,327.0,0.0,122.0,28.0,21.7,10.0,0,150.0,24.0,22.0,11.0,2.0,0.6000000000000001,23.0,
W224215083554501,763,Chhattisgarh,Jashpur,Kunkuri,Farsakanhi,22.7,83.9,2021,7.6,53.0,0.0,6.0,11.0,0.0,3.0,0,25.0,6.0,2.0,1.0,2.0,1.1,10.0,
W224717083555901,764,Chhattisgarh,Jashpur,Kunkuri,Ghatmunda,22.79,83.93,2021,7.8,40.0,0.0,6.0,7.0,0.0,3.0,0,15.0,2.0,2.0,0.0,4.0,0.3,11.0,
W225432084122501,765,Chhattisgarh,Jashpur,Jashpur,Jakba,22.91,84.21,2021,7.5,349.0,0.0,43.0,70.0,29.3,4.0,0,95.0,22.0,10.0,23.0,1.0,0.4,7.0,
W225300084082001,766,Chhattisgarh,Jashpur,Jashpur,Jashpurnagar,22.88,84.14,2021,7.3,296.0,0.0,67.0,21.0,26.3,30.0,0,90.0,24.0,7.0,20.0,1.0,0.9,17.0,
W222457083520501,767,Chhattisgarh,Jashpur,Farsabahar,Jharmunda,22.42,83.87,2021,7.6,546.0,0.0,183.0,28.0,19.8,28.0,0,210.0,48.0,22.0,17.0,3.0,1.2,33.0,
W222344083541401,768,Chhattisgarh,Jashpur,Farsabahar,Kandaibahar,22.5,83.9,2021,7.5,244.0,0.0,49.0,21.0,9.1,41.0,0,80.0,24.0,5.0,15.0,1.0,1.9,27.0,
W224531083580501,769,Chhattisgarh,Jashpur,Kunkuri,Kandora,22.76,83.97,2021,7.1,492.0,0.0,128.0,42.0,47.2,25.0,0,175.0,50.0,12.0,15.0,6.0,0.3,20.0,
W225248083495301,770,Chhattisgarh,Jashpur,Bagicha,Kanpoda,22.88,83.83,2021,7.5,493.0,0.0,104.0,74.0,24.3,24.0,0,180.0,62.0,6.0,14.0,2.0,1.0,26.0,
W223825083443501,771,Chhattisgarh,Jashpur,Kasavel,Kansabel,22.64,83.74,2021,7.8,366.0,0.0,122.0,49.0,10.6,10.0,0,145.0,44.0,8.0,11.0,2.0,0.4,24.0,
W223600083573001,772,Chhattisgarh,Jashpur,Duldula,Kersai,22.6,83.96,2021,7.6,293.0,0.0,67.0,28.0,19.4,26.0,0,110.0,38.0,4.0,20.0,1.0,0.3,19.0,
W222445083493201,773,Chhattisgarh,Jashpur,Farsabahar,Khutsera,22.41,83.83,2021,6.8,53.7,0.0,6.0,7.0,2.8,10.0,0,20.0,4.0,2.0,1.0,2.0,0.3,4.0,
W222600083442501,774,Chhattisgarh,Jashpur,Pathalgaon,Kotba,22.43,83.74,2021,7.3,370.0,0.0,122.0,46.0,10.7,10.0,0,155.0,36.0,16.0,11.0,2.0,1.1,24.0,
W223955083573001,775,Chhattisgarh,Jashpur,Duldula,Kunjara,22.67,83.96,2021,7.1,355.0,0.0,24.0,63.0,35.3,14.0,0,110.0,32.0,7.0,22.0,2.0,0.5,19.0,
W224431083571501,776,Chhattisgarh,Jashpur,Kunkuri,Kunkuri1,22.74,83.95,2021,7.3,186.0,0.0,67.0,18.0,0.0,6.0,0,70.0,18.0,6.0,8.0,3.0,0.6000000000000001,23.0,
W223801083413101,777,Chhattisgarh,Jashpur,Jashpur,lamdund,22.63,83.69,2021,6.9,775.0,0.0,189.0,28.0,47.8,51.0,0,200.0,54.0,16.0,46.0,2.0,0.2,28.0,
W222305083585501,778,Chhattisgarh,Jashpur,Farsabahar,Lavakera,22.38,83.98,2021,7.0,85.0,0.0,18.0,7.0,1.08,4.0,0,15.0,4.0,1.0,7.0,1.0,0.4,32.0,
W223315083361501,779,Chhattisgarh,Jashpur,Pathalgaon,Ludeg,22.55,83.6,2021,7.5,146.0,0.0,67.0,7.0,2.2,4.0,0,55.0,12.0,6.0,6.0,1.0,1.8,25.0,
W224656083402701,780,Chhattisgarh,Jashpur,Kansabel,Mahuadih,22.78,83.67,2021,7.7,185.0,0.0,73.0,11.0,8.9,3.0,0,70.0,22.0,4.0,11.0,0.0,0.5,35.0,
W225850083322501,781,Chhattisgarh,Jashpur,Bagicha,Maini,22.98,83.54,2021,7.9,147.0,0.0,73.0,7.0,5.5,2.0,0,50.0,20.0,0.0,8.0,2.0,0.2,32.0,
W225145083403001,782,Chhattisgarh,Jashpur,Kasavel,Muskuti,22.86,83.68,2021,7.5,492.0,0.0,146.0,14.0,54.5,16.0,0,175.0,46.0,14.0,19.0,8.0,0.4,27.0,
W225120083540301,783,Chhattisgarh,Jashpur,Kunkuri,Matasi,22.89,83.81,2021,7.7,186.0,0.0,85.0,18.0,0.0,4.0,0,65.0,20.0,4.0,11.0,3.0,0.2,29.0,
W181810073583001,784,Chhattisgarh,Jashpur,Kunkuri,Narayanpur,22.85,83.9,2021,7.5,550.0,0.0,183.0,56.0,22.6,18.0,0,215.0,48.0,23.0,22.0,4.0,0.4,48.0,
W223511083263901,785,Chhattisgarh,Jashpur,Pathalgaon,Nawaguda,22.59,83.44,2021,7.5,547.0,0.0,165.0,60.0,22.3,10.0,0,215.0,40.0,28.0,22.0,4.0,0.3,43.0,
W223329083302501,786,Chhattisgarh,Jashpur,Pathalgaon,Palidih,22.56,83.51,2021,7.1,157.0,0.0,67.0,7.0,7.87,3.0,0,60.0,12.0,7.0,9.0,2.0,0.6000000000000001,27.0,
W221849082465101,787,Chhattisgarh,Jashpur,Bagicha,Pandripani,22.92,83.71,2021,7.4,547.0,0.0,159.0,63.0,22.6,13.0,0,215.0,52.0,20.0,22.0,4.0,0.3,45.0,
W223317083274501,788,Chhattisgarh,Jashpur,Pathalgaon,Pathalgaon,22.55,83.46,2021,7.0,90.0,0.0,12.0,4.0,4.5,10.0,0,20.0,4.0,2.0,6.0,1.0,0.3,281.0,
W224440084070701,789,Chhattisgarh,Jashpur,Jashpur,Patratoli,22.74,84.12,2021,7.7,347.0,0.0,98.0,35.0,14.5,5.0,0,135.0,26.0,17.0,13.0,3.0,0.2,12.0,
W225734083355401,790,Chhattisgarh,Jashpur,Bagicha,Peta,22.96,83.6,2021,7.9,547.0,0.0,171.0,63.0,13.2,26.0,0,180.0,38.0,20.0,35.0,1.0,0.2,15.0,
W225410083375001,791,Chhattisgarh,Jashpur,Kasavel,Phooldih,22.9,83.63,2021,8.0,157.0,0.0,85.0,11.0,8.0,4.0,0,70.0,14.0,8.0,9.0,1.0,0.6000000000000001,28.0,
W225605083391501,792,Chhattisgarh,Jashpur,Bagicha,Raikera,22.93,83.65,2021,6.9,505.0,0.0,49.0,70.0,70.6,21.0,0,135.0,42.0,7.0,31.0,10.0,0.0,21.0,
W224615084013001,793,Chhattisgarh,Jashpur,Kunkuri,Raikera(Kunkuri),22.77,84.03,2021,7.8,555.0,0.0,171.0,60.0,13.2,28.0,0,185.0,24.0,30.0,35.0,2.0,0.3,14.0,
W230024083394101,794,Chhattisgarh,Jashpur,Bagicha,Raoni,23.01,83.66,2021,7.2,49.0,0.0,6.0,7.0,9.0,2.0,0,15.0,4.0,1.0,2.0,3.0,0.0,3.0,
W225700084165501,795,Chhattisgarh,Jashpur,Jashpur,Rupsera,22.95,84.28,2021,7.9,328.0,0.0,122.0,32.0,25.3,7.0,0,135.0,32.0,13.0,15.0,2.0,0.1,3.0,
W223446083503801,796,Chhattisgarh,Jashpur,Kasavel,Shabdmunda,22.58,83.83,2021,8.0,570.0,0.0,159.0,60.0,15.07,25.0,0,165.0,32.0,20.0,35.0,1.0,0.2,5.0,
W230510083484001,797,Chhattisgarh,Jashpur,Bagicha,Sanna,23.09,83.81,2021,7.8,146.0,0.0,79.0,11.0,5.9,2.0,0,60.0,18.0,4.0,8.0,2.0,0.2,12.0,
W224740083401001,798,Chhattisgarh,Jashpur,Kasavel,Saraipani,22.79,83.67,2021,7.7,209.0,0.0,104.0,11.0,4.0,4.0,0,90.0,18.0,11.0,12.0,1.0,0.6000000000000001,12.0,
W223414083390201,799,Chhattisgarh,Jashpur,Kansabel,Saraitola,22.57,83.65,2021,7.7,547.0,0.0,183.0,56.0,23.8,14.0,0,210.0,50.0,20.0,21.0,4.0,0.3,12.0,
W225820084015001,800,Chhattisgarh,Jashpur,Manora,Sarkardih,22.97,84.03,2021,7.9,95.0,0.0,61.0,14.0,0.0,4.0,0,50.0,16.0,2.0,7.0,1.0,0.1,10.0,
W230735083414701,801,Chhattisgarh,Jashpur,Bagicha,Sonquari,23.13,83.7,2021,7.9,96.0,0.0,24.0,11.0,0.0,3.0,0,25.0,8.0,1.0,6.0,1.0,0.0,10.0,
W222340083411601,802,Chhattisgarh,Jashpur,Pathalgaon,Surangpani New,22.41,83.69,2021,8.1,356.0,0.0,159.0,18.0,1.1,17.0,0,130.0,44.0,5.0,16.0,1.0,0.1,7.0,
W223634083435601,803,Chhattisgarh,Jashpur,Kasavel,Tangargaon,22.61,83.73,2021,7.7,186.0,0.0,79.0,14.0,0.0,5.0,0,65.0,16.0,6.0,10.0,3.0,2.1,10.0,
W223015083570001,804,Chhattisgarh,Jashpur,Farsabahar,Tapkara,22.5,83.95,2021,8.1,364.0,0.0,110.0,46.0,14.2,5.0,0,140.0,40.0,10.0,14.0,2.0,0.6000000000000001,22.0,
W225325083383204,805,Chhattisgarh,Jashpur,Kansabel,Budadand,22.89,83.64,2021,7.6,159.0,0.0,73.0,14.0,0.23,4.0,0,65.0,20.0,4.0,8.0,1.0,0.2,12.0,
W212332083052401,806,Chhattisgarh,Mahasamund,Saraipali,Badesara,21.39,83.09,2021,7.5,1551.0,0.0,494.0,182.0,0.25,34.0,0,575.0,126.0,62.0,64.0,3.0,0.3,35.0,
W212210083043001,807,Chhattisgarh,Mahasamund,Saraipali,Patsenduri,21.37,83.08,2021,7.3,1673.0,0.0,177.0,319.0,82.7,48.0,0,580.0,148.0,50.0,63.0,3.0,0.2,9.0,
W222214083140301,808,Chhattisgarh,Raigarh,Dharmajaigarh,Amapali,22.37,83.23,2021,8.0,275.0,0.0,128.0,14.0,4.7,8.0,0,115.0,42.0,2.0,5.0,9.0,0.2,8.0,
W220645083195701,809,Chhattisgarh,Raigarh,Gharghoda,Amlidih,22.11,83.33,2021,7.4,107.0,0.0,12.0,14.0,14.0,5.0,0,35.0,4.0,6.0,3.0,4.0,0.2,7.0,
W220909083101001,810,Chhattisgarh,Raigarh,Dharmajaigarh,Auranar,22.15,83.16,2021,7.3,68.0,0.0,18.0,4.0,10.7,4.0,0,20.0,4.0,2.0,4.0,1.0,0.1,0.0,
W214830083235901,811,Chhattisgarh,Raigarh,Pusaur,Aurda,21.81,83.4,2021,7.4,40.0,0.0,6.0,7.0,0.0,4.0,0,10.0,2.0,1.0,1.0,8.0,0.3,10.0,
W213324083211704,812,Chhattisgarh,Raigarh,Baramkela,Bade Nawapara,21.56,83.35,2021,8.0,377.0,0.0,128.0,14.0,3.1,43.0,0,160.0,24.0,24.0,1.0,2.0,0.2,25.0,
W223045083261001,813,Chhattisgarh,Raigarh,Dharmajaigarh,Bakaruma,22.51,83.44,2021,8.1,464.0,0.0,250.0,28.0,10.2,6.0,0,235.0,56.0,23.0,4.0,3.0,0.7000000000000001,35.0,
W213130083154501,814,Chhattisgarh,Raigarh,Sarai Lengha Baram,Baramkela,21.53,83.26,2021,7.8,431.0,0.0,189.0,11.0,0.1,28.0,0,105.0,24.0,11.0,34.0,4.0,0.0,22.0,
W220932083243401,815,Chhattisgarh,Raigarh,Tmanar,Barkaspali,22.16,83.41,2021,8.2,376.0,0.0,177.0,18.0,5.9,27.0,0,180.0,46.0,16.0,3.0,2.0,0.4,20.0,
W221159082462301,816,Chhattisgarh,Raigarh,Dharmajaigarh,Barpali,22.33,83.27,2021,8.0,387.0,0.0,195.0,21.0,3.1,17.0,0,155.0,28.0,20.0,6.0,23.0,0.4,18.0,
W221159082462301,817,Chhattisgarh,Raigarh,Sarai Lengha Baram,Barpali,,,2021,7.9,104.0,0.0,12.0,11.0,13.2,10.0,0,35.0,10.0,2.0,2.0,4.0,0.0,15.0,
W222000083102601,818,Chhattisgarh,Raigarh,Dharmajaigarh,Bartapali,22.34,83.18,2021,7.9,1081.0,0.0,250.0,109.0,2.3,99.0,0,385.0,18.0,82.0,42.0,2.0,0.0,15.0,
W213230083073002,819,Chhattisgarh,Raigarh,Sarangarh,Bataupali,21.54,83.13,2021,7.9,69.3,0.0,12.0,7.0,3.6,5.0,0,25.0,10.0,0.0,2.0,4.0,0.1,12.0,
W222603083100201,820,Chhattisgarh,Raigarh,Dharmajaigarh,Bayasi,22.44,83.17,2021,7.7,399.0,0.0,116.0,35.0,16.6,35.0,0,160.0,44.0,12.0,8.0,3.0,0.1,12.0,
W220709083204001,821,Chhattisgarh,Raigarh,Gharghoda,Bhalumar,22.12,83.34,2021,7.7,98.0,0.0,24.0,11.0,3.7,5.0,0,40.0,4.0,7.0,2.0,4.0,0.1,14.0,
W220758083150301,822,Chhattisgarh,Raigarh,Gharghoda,Bhangari,22.13,83.25,2021,7.5,71.0,0.0,6.0,7.0,10.6,10.0,0,30.0,12.0,0.0,3.0,1.0,0.1,13.0,
W220730083101001,823,Chhattisgarh,Raigarh,Dharmajaigarh,Bojia,22.13,83.16,2021,7.5,42.2,0.0,18.0,4.0,0.0,10.0,0,15.0,2.0,2.0,1.0,7.0,0.0,13.0,
W214310083181501,824,Chhattisgarh,Raigarh,Pusaur,Bonda,21.72,83.3,2021,7.5,46.0,0.0,6.0,7.0,0.0,5.0,0,10.0,2.0,1.0,1.0,7.0,0.1,13.0,
W223348083064301,825,Chhattisgarh,Raigarh,Dharmajaigarh,Boro,22.56,83.11,2021,7.8,605.0,0.0,183.0,18.0,11.8,106.0,0,265.0,44.0,37.0,9.0,13.0,0.4,12.0,
W215900083120001,826,Chhattisgarh,Raigarh,Kharsia,Chaple,21.98,83.2,2021,7.7,63.0,0.0,12.0,4.0,23.0,10.0,0,30.0,8.0,2.0,1.0,9.0,0.0,12.0,
W223223083225701,827,Chhattisgarh,Raigarh,Dharmajaigarh,Charkhapara,22.54,83.38,2021,7.6,263.0,0.0,43.0,28.0,34.3,34.0,0,110.0,12.0,19.0,7.0,13.0,0.0,12.0,
W213539083000901,828,Chhattisgarh,Raigarh,Sarangarh,Chhind,21.6,83.0,2021,7.7,69.1,0.0,12.0,7.0,3.7,14.0,0,30.0,8.0,2.0,2.0,4.0,0.0,12.0,
W221620083250001,829,Chhattisgarh,Raigarh,Gharghoda,Chimtapani,22.27,83.42,2021,7.8,336.0,0.0,98.0,35.0,16.7,36.0,0,145.0,34.0,14.0,8.0,3.0,0.1,12.0,
W215837083220201,830,Chhattisgarh,Raigarh,Raigarh,Chiraipani,,,2021,7.8,81.8,0.0,24.0,7.0,0.0,14.0,0,40.0,8.0,5.0,2.0,2.0,0.0,11.0,
W222759083274604,831,Chhattisgarh,Raigarh,Daranjaigarh,Choranga,22.47,83.46,2021,7.7,34.5,0.0,6.0,7.0,0.36,5.0,0,15.0,4.0,1.0,1.0,2.0,0.1,11.0,
W212715083070001,832,Chhattisgarh,Raigarh,Sarangarh,Damdarha,21.45,83.12,2021,8.1,359.0,0.0,195.0,7.0,3.1,18.0,0,145.0,24.0,20.0,5.0,21.0,0.0,11.0,
W223839083171301,833,Chhattisgarh,Raigarh,Dharmajaigarh,Derpani,22.64,83.29,2021,7.8,336.0,0.0,85.0,32.0,16.6,31.0,0,145.0,34.0,14.0,8.0,3.0,0.0,19.0,
W240219074393101,834,Chhattisgarh,Raigarh,Tamnar,Devgarh,22.13,83.4,2021,7.9,452.0,0.0,250.0,11.0,0.0,14.0,0,155.0,22.0,24.0,34.0,3.0,0.0,23.0,
W222750083124501,835,Chhattisgarh,Raigarh,Dharmajaigarh,Dharmajaigarh,22.46,83.21,2021,8.1,352.0,0.0,177.0,18.0,3.1,19.0,0,135.0,18.0,22.0,5.0,22.0,0.0,18.0,
W222428083080201,836,Chhattisgarh,Raigarh,Dharmajaigarh,Duliamuda,22.42,83.14,2021,7.8,258.0,0.0,43.0,32.0,32.2,32.0,0,95.0,24.0,8.0,7.0,12.0,0.0,35.0,
W221741083164301,837,Chhattisgarh,Raigarh,Gharghoda,Dumarpali,22.29,83.28,2021,7.6,70.0,0.0,12.0,4.0,4.8,19.0,0,30.0,8.0,2.0,2.0,4.0,0.0,25.0,
W131351092571902,838,Chhattisgarh,Raigarh,Dharmajaigarh,Durgapur,22.48,83.16,2021,7.5,105.0,0.0,12.0,11.0,13.7,21.0,0,45.0,4.0,8.0,3.0,4.0,0.0,25.0,
W220432083073701,839,Chhattisgarh,Raigarh,Dharmajaigarh,Edu,22.08,83.13,2021,7.8,69.2,0.0,6.0,7.0,12.4,5.0,0,20.0,4.0,2.0,1.0,9.0,0.0,32.0,
W220103083062301,840,Chhattisgarh,Raigarh,Kharsia,Farkanara,22.02,83.11,2021,7.6,116.3,0.0,43.0,25.0,34.6,34.0,0,105.0,24.0,11.0,6.0,11.0,0.4,27.0,
W222101083295301,841,Chhattisgarh,Raigarh,Lailunga,Gosaidih,22.35,83.5,2021,7.6,82.2,0.0,18.0,11.0,0.0,10.0,0,30.0,8.0,2.0,2.0,2.0,0.0,20.0,
W222055083141201,842,Chhattisgarh,Raigarh,Dharmajaigarh,Gersa,22.34,83.23,2021,7.8,965.0,0.0,122.0,172.0,74.0,85.0,0,340.0,40.0,58.0,41.0,39.0,0.0,25.0,
W221609083120801,843,Chhattisgarh,Raigarh,Raigarh,Gerwani,22.27,83.2,2021,7.7,113.0,0.0,12.0,11.0,14.4,10.0,0,30.0,6.0,4.0,3.0,4.0,0.1,10.0,
W221015083211501,844,Chhattisgarh,Raigarh,Gharghoda,Gharghoda,22.17,83.35,2021,7.5,40.0,0.0,6.0,7.0,0.4,5.0,0,15.0,2.0,2.0,1.0,2.0,0.0,6.0,
W215742083072101,845,Chhattisgarh,Raigarh,Kharsia,Gidha,21.96,83.12,2021,8.1,346.0,0.0,171.0,18.0,3.3,17.0,0,125.0,14.0,22.0,6.0,22.0,0.0,13.0,
W214021083100801,846,Chhattisgarh,Raigarh,Raigadh,Godam,21.67,83.16,2021,7.7,266.0,0.0,37.0,25.0,36.6,34.0,0,85.0,18.0,10.0,7.0,12.0,0.0,12.0,
W223750083241501,847,Chhattisgarh,Raigarh,Dharmajaigarh,Golabuda,22.63,83.4,2021,7.5,1846.0,0.0,683.0,137.0,1.8,178.0,0,890.0,284.0,43.0,46.0,3.0,0.1,23.0,
W222052083363901,848,Chhattisgarh,Raigarh,tamnar,Gohri,22.35,83.61,2021,8.0,751.0,0.0,329.0,14.0,6.8,37.0,0,285.0,72.0,25.0,20.0,2.0,0.1,21.0,
W221815083054501,849,Chhattisgarh,Raigarh,Dharmajaigarh,Hati,22.3,83.1,2021,8.0,293.0,0.0,73.0,14.0,18.7,44.0,0,90.0,24.0,7.0,16.0,1.0,0.0,22.0,
W215815082030001,850,Chhattisgarh,Raigarh,Sarangarh,Hirri,21.64,83.11,2021,8.2,231.0,0.0,98.0,14.0,5.5,23.0,0,115.0,36.0,6.0,9.0,1.0,0.0,16.0,
W223155083062101,851,Chhattisgarh,Raigarh,Dharmajaigarh,Jabga,22.53,83.11,2021,7.9,2000.0,0.0,525.0,60.0,1.5,600.0,0,940.0,330.0,28.0,50.0,3.0,0.0,20.0,
W213430081173001,852,Chhattisgarh,Raigarh,Raigarh,Jamgaon,21.87,83.55,2021,8.0,70.0,0.0,12.0,11.0,6.2,5.0,0,20.0,6.0,1.0,1.0,9.0,0.1,11.0,
W215350083234101,853,Chhattisgarh,Raigarh,raigarh,Jamga Railway station,21.9,83.39,2021,8.3,992.0,0.0,189.0,49.0,45.5,107.0,0,350.0,52.0,53.0,25.0,2.0,0.1,18.0,
W222053083321901,854,Chhattisgarh,Raigarh,Lailunga,Jegarpur,22.35,83.54,2021,8.1,101.0,0.0,31.0,11.0,0.0,5.0,0,35.0,8.0,4.0,5.0,3.0,0.1,14.0,
W212530083192701,855,Chhattisgarh,Raigarh,Sarai Lengha Baram,Jhikipali,21.43,83.32,2021,8.2,1024.0,0.0,238.0,109.0,9.3,103.0,0,330.0,68.0,38.0,55.0,1.0,0.0,27.0,
W215325083203501,856,Chhattisgarh,Raigarh,Raigarh,Jorapali,21.89,83.34,2021,8.1,1224.0,0.0,311.0,98.0,0.0,139.0,0,455.0,124.0,35.0,48.0,2.0,0.1,20.0,
W212712083071001,857,Chhattisgarh,Raigarh,Sarangarh,Kanakbira,21.46,83.12,2021,8.1,364.0,0.0,85.0,32.0,18.1,39.0,0,155.0,34.0,17.0,8.0,3.0,0.1,26.0,
W223212083114201,858,Chhattisgarh,Raigarh,Dharmajaigarh,Kandadand,22.54,83.2,2021,8.0,121.0,0.0,18.0,7.0,24.4,19.0,0,55.0,8.0,8.0,1.0,9.0,0.1,24.0,
W224015083201501,859,Chhattisgarh,Raigarh,Dharmajaigarh,Kapu,22.67,83.34,2021,8.1,500.0,0.0,293.0,11.0,7.2,30.0,0,235.0,46.0,29.0,20.0,2.0,0.1,4.0,
W213413082583201,860,Chhattisgarh,Raigarh,Sarangarh,Kedar,21.61,82.94,2021,8.1,392.0,0.0,104.0,32.0,17.8,31.0,0,140.0,44.0,7.0,8.0,3.0,0.0,18.0,
W215740083181501,861,Chhattisgarh,Raigarh,Raigarh,Kerajhar,21.96,83.3,2021,7.9,284.0,0.0,43.0,25.0,37.2,29.0,0,95.0,26.0,7.0,8.0,14.0,0.0,32.0,
W230630082224501,862,Chhattisgarh,Raigarh,Dharmajaigarh,Khadgaon,22.38,83.12,2021,7.7,83.7,0.0,18.0,4.0,21.0,5.0,0,35.0,2.0,7.0,2.0,5.0,0.0,5.0,
W223446083150601,863,Chhattisgarh,Raigarh,Dharmajaigarh,Khanhar,22.58,83.25,2021,8.4,447.0,3.0,220.0,11.0,0.0,35.0,0,115.0,24.0,13.0,38.0,4.0,0.1,14.0,
W215920083055501,864,Chhattisgarh,Raigarh,Kharsia,Kharsia,21.99,83.1,2021,7.9,286.0,0.0,37.0,35.0,34.6,33.0,0,95.0,24.0,8.0,8.0,14.0,0.1,15.0,
W221220083220901,865,Chhattisgarh,Raigarh,Tamnar,Koknara,22.21,83.37,2021,8.4,377.0,3.0,165.0,21.0,3.4,19.0,0,125.0,18.0,19.0,6.0,23.0,0.1,12.0,
W214617083234401,866,Chhattisgarh,Raigarh,Pusaur,Koshmanda,21.77,83.4,2021,8.1,1158.0,0.0,49.0,70.0,3.2,85.0,0,425.0,78.0,55.0,44.0,2.0,0.1,24.0,
W215329083273501,867,Chhattisgarh,Raigarh,Raigarh,Kotarliya,21.89,83.46,2021,8.4,1084.0,3.0,220.0,109.0,44.4,89.0,0,405.0,66.0,58.0,26.0,2.0,0.0,19.0,
W215200083184501,868,Chhattisgarh,Raigarh,Raigarh,Kotra,21.87,83.31,2021,8.1,1233.0,0.0,525.0,32.0,0.0,89.0,0,460.0,120.0,38.0,47.0,2.0,0.0,26.0,
W221353083235101,869,Chhattisgarh,Raigarh,Gharghoda,Kotrimal,22.23,83.4,2021,8.3,598.0,0.0,146.0,49.0,26.2,53.0,0,200.0,42.0,23.0,12.0,22.0,0.0,21.0,
W221215083061501,870,Chhattisgarh,Raigarh,Dharmajaigarh,Kurekela,22.2,83.1,2021,7.8,79.0,0.0,12.0,11.0,4.1,5.0,0,20.0,6.0,1.0,5.0,5.0,0.1,7.0,
W221648083215904,871,Chhattisgarh,Raigarh,Gharghoda,Kurmibhuna,22.28,83.37,2021,7.8,125.3,0.0,24.0,14.0,3.9,19.0,0,50.0,12.0,5.0,3.0,4.0,0.1,9.0,
W222330083350001,872,Chhattisgarh,Raigarh,Lailunga,Lailunga,22.38,83.58,2021,7.8,103.0,0.0,24.0,7.0,0.0,10.0,0,30.0,8.0,2.0,2.0,3.0,0.1,9.0,
W215754083230501,873,Chhattisgarh,Raigarh,Raigarh,Lakha,21.97,83.38,2021,8.4,442.0,3.0,128.0,21.0,7.2,62.0,0,155.0,28.0,20.0,20.0,2.0,0.1,17.0,
W223045083125301,874,Chhattisgarh,Raigarh,Dharmajaigarh,Lakshmipur,22.51,83.21,2021,8.1,1031.0,0.0,281.0,109.0,9.6,69.0,0,320.0,76.0,31.0,51.0,1.0,0.1,22.0,
W222015083281501,875,Chhattisgarh,Raigarh,Lailunga,Laripani,22.34,83.47,2021,8.4,840.0,3.0,214.0,137.0,7.2,33.0,0,375.0,82.0,41.0,21.0,2.0,0.1,19.0,
W213012083180701,876,Chhattisgarh,Raigarh,Sarai Lengha Baram,Lendhara,21.5,83.3,2021,8.3,826.0,0.0,165.0,109.0,46.0,81.0,0,345.0,44.0,56.0,26.0,2.0,0.0,18.0,
W223703083224701,877,Chhattisgarh,Raigarh,Dharmajaigarh,Lipti,22.65,83.38,2021,8.0,1052.0,0.0,323.0,109.0,9.8,59.0,0,345.0,86.0,31.0,53.0,1.0,0.1,32.0,
W215302083264401,878,Chhattisgarh,Raigarh,Raigarh,Mahapalli New,,,2021,8.0,1132.0,0.0,207.0,168.0,65.0,72.0,0,385.0,66.0,53.0,45.0,42.0,0.1,24.0,
W213755083163601,879,Chhattisgarh,Raigarh,Sarai Lengha Baram,Mahuapali,21.63,83.28,2021,7.9,86.0,0.0,12.0,4.0,4.7,14.0,0,25.0,4.0,4.0,2.0,5.0,0.8,8.0,
W221133083312201,880,Chhattisgarh,Raigarh,Tamnar,Milupara,22.16,83.54,2021,8.3,298.0,3.0,128.0,7.0,0.0,34.0,0,115.0,24.0,13.0,4.0,9.0,0.1,12.0,
W222625083141201,881,Chhattisgarh,Raigarh,Dharmajaigarh,Ongana New,,,2021,8.1,1038.0,0.0,183.0,98.0,46.3,107.0,0,305.0,46.0,46.0,53.0,32.0,0.1,22.0,
W222308083364501,882,Chhattisgarh,Raigarh,Lailunga,Pakargaon,22.39,83.61,2021,8.1,216.0,0.0,79.0,7.0,5.0,25.0,0,85.0,20.0,8.0,11.0,1.0,0.3,12.0,
